,actual,LGBM
246097,180.0,155.81133351907582
120828,135.0,153.35664320938008
329282,69.0,110.16245147470651
22058,360.0,309.3137721854562
22844,455.0,447.83731792734295
165264,131.0,133.69633566157208
302218,292.67,240.88707768248014
37027,235.0,172.93739765009616
203502,535.0,537.2621112659964
301167,174.33,158.630010938097
212989,142.5,186.7579422156441
232194,575.0,570.8234478114433
424253,0.0,1.8201550300042313
310217,100.0,110.28939559671134
128665,0.0,-0.29772326347621386
182225,295.0,291.8152298077736
18431,214.0,187.24749115456544
196048,199.76,199.56054773347714
316534,100.0,96.47093876937436
260173,0.0,1.4184142360965954
151581,492.75,490.5523514695875
271881,125.0,155.76024419476738
90730,200.0,320.7093783239081
151254,116.06,129.77920755039003
388154,120.0,121.92768312863787
298258,0.0,2.3538691905952356
308159,100.0,103.24868941307335
259984,475.0,495.93882947467114
167149,129.0,205.30983407312772
376310,160.0,121.24969848197546
250505,0.0,1.3329074886008565
250234,176.0,245.18249040076472
297324,0.0,1.2705014698051902
203012,625.0,628.1486926572071
281520,215.0,210.36407581804028
16216,248.0,257.89512711976056
14624,295.0,246.56409786288057
44339,67.5,131.82115884180283
6154,475.0,480.51234306378853
287327,0.0,1.976076774299788
286016,0.0,-0.3406240547749214
233749,125.0,159.19381370047873
3734,140.0,185.64673579862244
184981,470.0,458.6145946714257
155,360.0,327.11179193481416
272833,130.0,168.32572979227186
153440,450.0,411.15566882195435
415620,385.0,346.29916472653395
231143,200.0,182.02235721867933
245214,276.0,271.1030639939883
83240,140.0,190.85104198272035
63127,300.0,198.57215709804055
298356,0.0,-1.5549261868271456
120074,228.0,163.54830501550097
365718,250.0,261.3969974981029
199545,0.0,-0.957251850615472
256083,85.0,145.77724599748458
398311,49.95,103.54544943567498
305071,220.0,204.83968924113512
254761,0.0,2.8583269439202814
164303,150.86,113.37479575786311
86059,85.0,173.89528475274338
292849,204.0,213.22807204279695
3386,345.0,307.7968534276679
53481,85.0,155.3821838324619
336394,250.0,247.58253937949183
171659,441.99,435.28190636674094
128649,160.0,146.75050005541596
271614,167.0,109.54022372650687
105035,160.0,136.7040192601161
33537,140.0,151.98719932408855
150892,119.0,162.76174930346343
209204,250.0,226.38328679406305
91071,360.0,326.19690601047745
201500,0.0,1.845381572050981
182865,208.87,281.15857875875184
425772,0.0,1.4297963173638832
356441,225.0,165.09736314582418
134515,300.0,295.05031009163366
376070,75.0,101.28235993163901
86411,300.0,254.71723571065485
303479,222.5,179.5578702797024
321300,150.0,142.72618478258573
297425,0.0,3.7377702073654704
167113,305.0,310.8447861884853
176541,231.0,220.1558919655497
204960,85.0,167.06105305856624
30627,204.0,230.53543872230614
320256,445.0,441.85182810896146
229499,142.5,136.40715364026784
202589,0.0,3.4589807801189116
205739,529.73,527.7061775279535
311982,150.0,147.83263220217813
372649,441.2,443.49662838869034
312812,115.0,115.96192974861471
188486,250.0,236.79684358525526
128687,0.0,0.8229818163277987
424629,0.0,-0.26448283458496585
412397,570.0,546.6440892276023
119459,464.85,460.24707069207847
114290,154.5,116.9487749290831
164415,200.0,152.77330575347804
22929,150.0,183.09956215906556
137687,304.25,370.4209197383701
318145,69.0,70.87722187141851
48227,113.0,118.03927962776655
282089,170.0,159.63968238747663
207069,465.0,467.0575936465929
195124,90.0,137.31262795702924
365920,75.0,115.0196747676492
244982,320.0,305.05074193961246
259424,450.0,441.8924906506118
79376,299.05,286.4152519880726
99012,331.38,287.8639656677407
72536,75.0,188.37860754659675
398875,290.25,440.65593813299427
100774,272.0,245.01282543700574
286590,224.0,160.86614975361047
337829,240.0,240.42088305595823
199733,300.0,275.558700273574
399189,626.02,602.2613415231579
376412,85.0,122.23149302703504
164332,174.0,150.2239390366634
133824,145.0,151.1003042300883
238664,185.0,183.0199513867012
376608,227.6,209.70451965631528
271344,99.95,203.73848501631636
26033,345.0,317.0894120214351
256548,50.0,37.253064299389735
97719,345.0,160.45836103443614
41862,625.0,624.7706479451004
270007,175.0,160.99000835082305
190005,150.0,181.58106773036863
171276,90.0,102.29644339349852
45781,122.45,139.85246822091437
414574,90.0,212.41494296250215
115023,101.25,157.24677915435254
196935,350.0,327.51705795798773
38836,245.0,187.23054413181194
172413,500.0,497.85108878147645
316886,69.0,69.81631920179512
262273,200.0,200.15714187095745
378658,292.42,264.2323521709339
266638,300.0,283.79469196196675
45696,327.5,206.74446679480556
19821,95.0,107.93144151003773
342043,240.0,222.87111614456498
108885,80.0,69.28693336241956
191553,177.5,137.47732281292275
71150,279.0,182.09263060707048
419166,53.9,50.6770065810551
115246,638.0,630.418009450637
23034,110.0,102.30846806756098
43899,225.0,220.17266016126226
89622,225.0,185.55260717651234
105948,75.0,83.77405434064534
13883,446.0,438.72005649375785
100319,258.25,226.4797132246858
331231,100.0,93.1187243069451
414554,590.0,583.0330381285875
209818,125.0,185.40837860904128
211514,150.0,213.74564670816574
252042,200.0,167.40098882969718
258558,186.21,147.19549385916204
129636,150.0,149.5402980913601
165080,423.85,424.1907763081622
14193,420.0,414.17985598056947
385507,199.7,173.107837726236
8433,170.0,218.87013703059992
308785,85.0,115.28957685724575
6545,470.0,460.34690129441805
286313,0.0,-1.5223435203084335
415666,250.0,139.4515840085571
266882,250.0,234.40048932215845
397498,150.0,129.77292347282713
225654,420.0,397.10828705357926
390130,160.0,145.81689193652457
318088,85.0,84.67472096058641
218826,0.0,2.1338798113523794
286598,110.3,174.65468411098013
136789,425.0,397.66304577504917
236373,325.0,328.19540687266255
136361,200.0,162.1529913572807
116830,125.0,145.41344918468627
311119,250.0,288.90100623412764
131981,0.0,-0.7917672448339094
1320,375.0,423.88068317336615
1368,375.0,368.96577285096464
74897,200.0,160.75408792972888
98414,400.0,374.69699042230724
291225,240.0,220.35314674643718
392180,149.0,118.8907836476395
360852,700.0,690.3612258448063
255365,165.0,121.64959425791915
265212,140.0,174.68298940393228
117410,132.0,117.6121184429293
295692,181.27,186.21192202261338
397112,200.0,176.35268164219997
169033,254.95,244.5333781800323
424003,420.0,415.8386335198693
4086,175.0,183.65692435030743
28086,360.0,335.2569986061236
342605,619.0,566.1372018697126
380729,85.0,236.85330374221624
121158,450.0,432.48158841441585
295117,104.05,131.463525425607
17853,300.0,254.6052027182536
387029,200.0,138.6314693457103
314162,90.0,86.23070404228571
308008,45.0,151.7626444619382
268405,605.0,614.211284831986
312237,200.0,171.3587705733203
34300,292.5,263.8950123857393
305311,470.5,461.02950711088636
170301,232.5,204.34372073736995
421174,143.5,165.62882961774713
25331,410.0,401.3399429514188
60885,95.0,133.34571740833212
254800,547.5,536.8314525438155
273765,175.0,144.8697064097247
267175,515.0,515.459559949616
279070,250.0,234.72676239475504
380879,511.12,513.4618365123747
394460,35.0,132.38656437199535
46480,355.0,249.73337663552735
319449,30.0,47.52887066706525
207130,250.0,226.95921214589313
157808,200.0,150.53570086823166
45208,595.0,573.3035828153064
138506,0.0,117.78858880328553
393653,225.34,230.87357829196878
138407,200.0,161.1034821707789
308474,120.0,307.0622330451477
219599,270.0,234.52203900595387
407783,528.55,524.9608935373609
174114,70.0,97.43171283018629
134780,615.0,556.6474942236098
304637,415.0,413.29360354125447
401161,160.0,142.72565551652528
380890,385.37,391.2894544893032
239345,250.0,188.4267965948258
372821,200.0,165.5637416928468
367405,140.0,137.42926457023722
81739,129.0,155.42400523270803
399848,335.0,324.20636677283335
294735,160.0,185.66880277826274
345601,495.0,500.10325755591526
210615,147.5,127.66518871670257
140764,282.0,247.71713446191717
95659,450.0,429.27934523573
398719,227.0,214.79226431147512
181286,80.0,144.5057726557611
378188,160.0,142.2964058820343
405478,293.0,294.66821845652436
293025,147.96,151.14722498907224
400429,39.99,106.44452746134273
17788,162.0,123.43867123741515
303852,425.0,418.69983603604436
227259,199.09,194.81371530835426
192066,173.0,110.4893462344472
139116,0.0,-2.0313161144302376
27793,653.0,656.9368420669105
391875,130.0,129.04512807194467
137225,690.0,677.5398593085505
294712,207.87,155.84041923334436
308544,307.0,292.3812003032815
100984,493.8,496.92494719046283
89054,150.0,197.0954164223184
420207,70.0,135.24922009602616
374202,200.0,146.13325147882554
163485,620.0,597.5207411663919
315015,95.0,94.55626855130073
183797,712.36,641.4310190965466
397627,342.45,329.8559298780817
398901,229.0,233.52023992479414
143954,250.0,188.50988286482746
250714,30.0,160.05953892572873
151107,135.0,174.610821384591
265504,170.0,164.5570984749421
38664,165.0,192.35783106221288
107200,413.0,407.67299037137957
327556,200.0,199.1685615490273
160223,123.5,159.6634020036164
237146,325.0,332.984722539318
333534,260.0,253.48380073776457
98402,346.0,411.7592271131809
20059,299.2,289.298276956019
62903,193.0,171.42880785346327
44730,291.25,206.05236434377997
43515,300.0,215.32354211532206
179874,200.0,172.62726517711417
3688,90.0,147.15854708579712
20151,138.0,136.82812395931006
364879,225.0,192.94040097823682
252124,241.66,217.88176499423503
420782,100.0,113.46081923919087
178831,95.0,155.56522720832893
314540,69.0,71.72256668715409
291525,200.0,168.53521458815428
415431,0.0,0.17389952894378705
238441,145.0,217.49856446187988
88441,110.0,167.0921522330657
398506,79.99,102.30762847523785
387433,80.0,153.81043701360466
234662,200.0,146.14307877123585
211775,125.0,124.74476980010596
147438,75.0,140.46642968314384
216779,481.0,450.0790586783231
352114,50.0,147.50069851434975
39110,359.95,296.87072510432944
362611,250.0,238.79222328462026
368654,0.0,7.190759181289001
35143,486.23,479.3667318510309
121213,90.0,193.55284020267374
322732,105.0,127.85964991975595
412080,55.5,106.43970649265131
345469,575.0,554.7481248391296
139985,280.0,268.5306353715997
165263,95.0,347.68307758271976
278236,0.0,0.0642741571539156
69380,68.0,153.0180067159561
56767,360.0,209.65935023088613
386012,165.45,164.0726451700826
157614,180.0,164.51299644064719
347542,292.5,277.8498267181919
213646,170.0,175.75976024658257
78080,132.0,147.6325645717309
234989,195.0,149.6086996865315
224409,0.0,3.901834978172137
87680,85.0,161.12742440241234
183214,290.0,291.15895885391353
361929,650.0,648.7924499697203
387537,85.0,122.76609817594348
179188,0.0,0.46284474685375826
92488,608.58,604.3471261558506
370946,300.0,244.14657375146302
108260,312.5,275.68342956109404
37631,694.53,673.9489365409897
57919,75.0,124.34916394751106
204453,354.5,346.0797742075412
294674,225.0,170.6412653860055
288516,213.0,185.99731302581185
337837,525.0,528.0089721155306
212423,250.0,163.2730646765425
53460,180.0,203.6601045550602
182109,403.25,406.87979219714043
213351,450.0,452.31966257976904
371137,156.8,117.17111365537187
159507,195.0,158.6662344644675
176037,200.0,181.32976220990085
35153,233.75,209.42760141203163
9640,245.0,230.71881450190997
25388,153.5,238.81771944675285
258897,100.0,128.3587691752248
161130,125.0,287.00152311254215
27557,387.0,371.38282654709366
74697,211.0,196.06083876087143
191180,200.0,149.07347264637568
274716,535.0,505.28590302185376
30102,185.0,188.62408905343602
367091,170.0,119.34242911658176
262802,80.0,100.6497876643266
198509,270.0,268.166056754044
268329,297.5,297.54684181088095
95307,64.05,171.2347546523578
62985,143.0,139.17269710896588
262441,455.61,444.5701040789069
420659,225.36,158.15698854443258
30583,179.0,193.7389378688013
130812,394.11,384.31743738938195
270127,325.0,325.8801538526914
316622,85.0,84.52221158480836
406704,82.5,115.37780918671649
143817,400.0,398.4505487205738
151076,129.27,105.68435379407774
169717,200.0,203.44614662999118
22136,470.5,403.6198346702352
175125,250.0,223.5536589730644
85742,490.0,482.0720698123269
203069,385.0,390.282455610432
382418,386.95,381.15640284277333
163934,200.0,223.76929008854208
396241,269.0,274.8729326741799
189900,167.07,150.28298758600386
331512,89.0,84.71790968213577
192369,250.0,202.67298741725062
376872,95.0,122.93219776367943
284225,0.0,0.6696257024197687
123975,200.0,154.15226328187237
15844,246.36,242.70481241622136
254186,85.0,139.44865876425212
95472,75.0,137.65884565032223
383600,384.13,372.11890934256877
38442,315.0,172.26237703704734
350315,350.0,329.0207021680755
380854,462.0,465.29143227249506
209592,135.0,214.9935973697309
19564,146.0,155.74565739930713
13850,224.0,139.91919416816197
299973,230.0,200.73314335254057
311679,125.0,151.53067127515007
260244,495.0,494.7811762601056
278858,0.0,-0.8828469146602056
406394,513.0,476.4428527442208
305863,130.0,151.67807657971568
199762,200.0,188.79566829793683
11760,85.0,124.5528262177013
375390,185.0,141.86628162484317
281843,228.75,166.65689894458416
43329,225.5,161.21083701784372
135163,200.0,191.8602709548348
312840,0.0,12.83177343309146
281851,147.02,154.09596399587917
248557,293.0,267.6891392137678
138786,200.0,167.3558109418294
260109,0.0,-2.750750467004211
197018,265.0,250.2178195335784
326784,410.0,389.2908119658225
85226,679.0,688.3617428713003
414747,85.0,159.9656235741673
331140,150.0,142.2003652319979
173317,60.0,89.05522765202987
13658,325.0,163.62348564940174
281267,170.0,221.23989032114875
129045,160.0,135.74463057402417
93623,360.0,286.23050229420824
331015,335.87,332.8171631160516
380007,361.0,347.4065766858164
366602,265.92,260.2400258045568
218843,0.0,2.1338798113523794
407978,47.5,128.52330960428722
339047,196.2,215.3985865028367
332012,450.0,451.95161603307747
39024,137.5,168.9059999722665
161039,230.0,205.22084121413704
2473,75.0,223.1406423550939
148532,80.0,87.35361350092884
389027,195.0,171.19527466386037
311519,90.0,117.470837752036
23665,90.0,170.11934010285646
18009,194.0,163.59744673846026
175290,200.0,155.42046556113036
423801,152.8,128.8937321079408
7071,293.18,208.71067766213648
245851,200.0,157.78184721410594
339786,204.0,169.3992024041919
54177,171.64,181.50319592096722
237641,154.0,136.4160666436738
181416,355.0,471.39527988003096
359396,557.79,553.7302565758671
235610,125.0,151.87622269871275
363793,75.0,72.57786680461368
376699,100.0,121.0824087012278
386135,190.0,112.39990308531502
305108,505.15,494.8502742837926
296788,150.0,158.3084672797642
118059,85.0,149.32425259586023
295367,139.99,150.82713601755134
16931,495.0,486.6484752403396
175114,190.0,163.33243768625644
389907,199.8,153.9270302215245
194724,325.0,328.04835703557075
272924,175.0,157.18257156380776
266354,75.0,104.34904996769026
108845,110.0,227.99633080421475
248265,200.0,186.73241495510356
260768,300.0,300.59077340366287
85697,300.0,241.69061603865697
287389,177.5,172.11121415193364
253784,0.0,2.0888828308957565
401599,250.0,256.42375307164343
256958,318.0,293.94036807805134
132063,0.0,-2.9231848659447714
46522,121.25,130.29755802955043
225274,0.0,3.094065331404796
253621,136.4,182.29551721354696
380355,125.0,110.99918046297654
161769,125.0,128.12544359331653
308444,402.0,396.94294087204975
88069,146.0,169.42684033540843
280427,700.0,688.1943576791654
235074,200.0,180.88755068598792
34389,360.0,267.34535773171996
79162,300.0,250.491430925572
83158,295.0,205.801268710109
59203,420.0,420.15458810537984
22052,220.0,179.22283135988792
271200,75.0,155.23584822855756
82976,85.0,186.10880511786476
79234,85.0,132.57063713399313
321922,125.0,115.4373409535058
248683,200.0,170.17979892762924
144462,190.61,185.18600436241982
254681,0.0,1.2410041646228407
336994,75.0,118.87193564035931
311430,200.0,196.69112298689444
310874,175.0,153.118869455475
307184,0.0,-1.6335847926142424
267635,200.0,188.9075021485611
113671,80.0,78.20593287628277
64022,291.5,198.44516216964436
160348,0.0,10.905098969260004
45825,247.5,221.65780209036689
312157,90.0,117.1913515740167
102156,423.0,423.2804518469407
399574,255.73,247.71862241684147
327891,650.0,648.9994437523702
352943,50.0,49.02768280918398
365164,50.0,173.70230873401397
42285,360.0,231.97368513237103
185809,577.98,524.2965717601605
92216,153.75,188.27700578204386
166224,515.5,506.214317302242
42698,417.5,385.10163608270733
39189,337.5,239.450189473106
216916,350.0,339.66742326068305
23760,350.0,311.37446934748584
286373,215.0,164.16066750753933
64702,194.75,261.6346484851992
219837,78.99,105.93593207813132
2116,150.0,178.36066671242756
51624,360.0,305.4534544389324
11240,375.0,352.520323784766
303909,160.0,217.13716507800217
284886,305.0,312.9018499377506
210590,175.0,167.81909085962232
86465,410.0,409.2554859130398
127511,153.75,142.58747571182707
144412,360.0,349.77404375499304
284610,153.6,160.71467896569166
142918,200.0,205.8969575794076
290457,85.0,134.54242127295646
277689,200.0,139.19531526245342
203082,250.0,213.18992484880127
174312,162.5,164.03116598794006
310167,100.0,109.51518243658893
205805,85.0,149.74442652182017
330678,249.0,182.9790413816692
288092,360.0,324.0182203085862
238746,195.0,187.50668922487762
104947,75.0,158.4524790870556
176557,0.0,2.636951367847589
94013,495.0,497.5737562985872
197762,475.0,468.19974054809546
236976,175.0,150.34459358187019
401469,159.35,125.15072542996333
48899,85.0,139.3478642378995
129222,200.0,172.08754625486048
345665,150.0,160.26166105934115
224916,0.0,4.359001432477797
259208,95.0,156.22606100802673
232684,125.0,164.741333765972
228327,142.5,127.16296728502071
107716,250.0,229.7021707903039
233563,200.0,181.84850213105517
47401,321.0,153.05752509317216
338056,236.25,190.31560862791372
311569,125.0,150.18502738506433
111137,195.0,188.1249767520725
405636,200.0,148.44721712385478
371695,260.0,223.65725693522532
262256,276.5,277.937211896173
86405,227.0,174.62187754287038
50565,144.13,149.4726006580602
75150,222.5,180.55030176785215
315256,185.0,160.80278048858946
218266,200.0,179.01311746910136
19096,88.63,194.56094201845625
113061,0.0,1.434768262245306
403420,235.73,193.8317186142755
295630,212.5,111.20826762524233
282656,236.0,164.27430027863426
394553,397.5,371.97359051970056
105877,534.0,521.7268592527415
403651,665.0,672.1295555228594
364051,530.0,461.72554935243625
390463,402.5,411.1435314222023
54134,262.5,215.4120507974643
184534,135.0,143.65901167027155
100172,287.0,280.78202909815866
222902,195.0,179.64901225747792
155632,60.0,147.0871667148707
226976,130.0,138.49675117685075
229428,180.0,116.89800561647081
330625,500.0,495.0662458710311
387141,600.0,583.5556205891822
14002,121.0,132.52992268306437
30991,150.0,223.51794922263738
380059,386.99,380.7049781153452
513,350.0,227.4509315912162
369634,330.0,316.0680155083017
420877,390.0,373.4422141649832
143761,369.9,367.2658513149067
11258,95.0,177.95343149172135
53537,333.63,155.565916895705
88115,330.0,321.1849229635187
411016,155.0,161.31398602581262
36530,325.0,209.36933121776133
95618,78.75,129.1614328498852
421907,150.0,169.50927707504502
20030,374.52,348.58374854913126
214682,170.0,167.54826346997845
186731,150.0,156.6813083092693
157531,256.47,274.2807332625317
337398,140.0,193.93568010756456
411924,100.0,160.31782244291938
103492,215.0,185.8825721374332
106045,119.0,153.49873531945207
110122,237.0,211.45857303273687
350524,555.86,561.465328660069
150071,144.78,143.61640838586592
137458,135.4,117.9250887990528
65445,181.0,206.13545808586824
176081,193.75,157.58589768921377
380726,450.0,440.91217183664924
77180,85.0,184.70591877226906
134944,370.0,198.83906531545867
275088,90.0,211.15251630638687
51796,85.0,210.15241935906926
63328,85.0,146.03751036670073
384379,45.0,96.95268147514075
35009,265.0,246.29912059919752
55530,532.5,540.7930249998318
403017,199.0,145.15933315607523
134728,120.0,182.00110181383454
43791,273.97,241.6748535448733
56237,155.0,171.2755262380683
132920,60.0,147.96092471015302
408968,0.0,1.2092855716249407
14163,195.0,175.4866556301886
223540,110.0,108.50523168618518
133123,200.0,185.212671223855
200839,0.0,-0.2272643583214569
330232,0.0,-2.5312013655673664
374161,479.77,470.9262397902658
286703,225.0,167.2368886488139
214176,415.89,418.49907596815996
281918,240.0,167.67551456483127
185738,100.0,140.41764460583244
140797,425.0,415.836336441874
103403,155.0,153.44948199050492
57220,210.0,125.29992486295123
115470,0.0,-1.4562264627219792
417152,309.0,312.4258475694193
127083,160.0,153.76787370936916
99396,339.3,260.022812063009
131196,0.0,3.901263297417312
70693,289.0,226.99455335690882
417494,250.0,214.4172924646213
47762,300.0,250.6902513086887
425207,198.25,210.7505256124404
186959,200.0,149.6863455685367
333074,315.0,318.54589846475665
343604,170.0,182.50820784275373
393372,342.0,325.53145475413424
208829,65.0,69.80315509371776
414524,0.0,-1.8878325081105558
109231,150.0,158.78564228576113
224067,587.5,580.4001319952522
129023,200.0,168.3286715177888
117607,525.0,526.4174695667012
262131,393.75,362.2254710964751
294927,95.0,137.81012924072024
175017,392.5,375.79563828774474
113863,250.0,250.1598719466912
401091,0.0,-2.1753596761197467
124467,273.0,262.24323883408414
173517,100.0,139.79283311948672
348385,239.5,218.4902337701359
388726,132.5,123.93453726215142
379991,405.79,396.42730444218364
367515,0.0,1.2304518763099024
330761,150.0,137.9791541987754
68808,476.0,473.18073025727324
371026,350.0,336.10746184726855
223994,266.88,260.1817727949863
423692,240.0,223.30023626226972
291903,212.5,160.29012424177031
4408,662.0,648.7821140087542
243668,190.0,182.83386904172852
305566,115.0,101.04074021815057
361028,650.0,650.7262602911086
298922,0.0,-2.744832154483154
14451,300.0,254.4478083937559
56912,85.0,84.9706275674628
346391,120.0,221.84316021016363
216562,311.0,299.64010014298833
250177,0.0,0.6490611667394359
304260,160.0,138.4366952808843
314940,69.0,71.54783385662465
25177,246.0,177.55788164077487
187730,376.0,368.0478021548649
380018,75.0,87.13239274047908
62918,138.0,192.01076210352696
93441,120.0,104.58763726550467
171852,265.0,226.17388103892722
275804,606.85,593.861742045179
112561,0.0,1.8792641448526242
141378,163.35,164.1022471903128
93135,160.0,217.75984019370287
371646,75.0,182.24632975652392
40977,378.0,377.02844609191163
396781,35.0,123.75344139069034
136619,445.0,446.82047125861004
40348,580.0,551.6773126579156
88088,235.0,238.66778475226312
149381,350.1,344.39972722612697
305644,89.0,154.37527623690278
70058,341.0,335.92698342023436
91672,160.0,213.82451940155937
365723,250.0,207.44731611416205
101482,125.0,103.73492599326
101152,567.0,559.150640676163
398938,223.0,207.38526969937976
252516,215.0,160.84450389976067
252275,200.0,157.38667517502913
374518,310.28,310.70721996611826
223400,234.25,228.43771651887866
138379,200.0,174.31329501007514
390006,150.0,127.0813889138274
22546,299.0,214.18913870699967
193036,75.0,73.49529800336087
73533,512.5,491.1972324574051
126106,175.0,161.36839244512194
286208,404.0,400.5877674901504
200198,200.0,179.83506587199204
280608,181.8,152.06328298902326
14261,188.0,500.2014075059835
183485,200.0,164.00477615182646
139835,400.0,367.175379278341
209573,185.0,174.18897131721343
38533,65.0,272.1525359119646
330338,650.0,649.8644975519585
228271,200.0,175.83057252878274
208827,75.0,196.14842702620768
254071,0.0,2.2095911668911117
102003,562.0,442.0630953863639
334902,200.0,191.52601718586544
380310,90.0,119.83983018236034
177068,345.0,338.1372870583063
298354,250.0,223.69219617821648
388085,133.43,126.3143189119678
383305,200.0,172.46525443265085
298156,0.0,2.07755119166196
138920,280.5,322.91964001474406
316054,69.0,70.07315086822385
22855,300.0,201.78978240716282
57726,151.25,144.07241686955993
114938,245.0,236.45371712324183
203873,605.0,605.5742386114894
65834,121.0,141.5950454943188
277769,149.0,133.50738057840275
396892,325.0,312.09068745587814
327764,200.0,147.55911347030218
1877,665.0,652.4405671272651
194046,200.0,13.795207159555895
69464,189.0,198.0599350618907
305187,455.0,448.19492347970566
376964,170.0,167.00851698050585
242930,199.65,114.42386656606473
60957,199.0,175.63933574691887
136661,70.0,97.17394500612907
241382,155.0,135.15805810747776
103394,509.5,493.2916486079871
174711,0.0,1.3933762807152663
382076,502.0,495.1247533951521
419027,53.9,53.620634069511645
241905,302.49,331.2114931955301
318474,160.0,148.2622191087443
112855,80.0,77.64209591276466
163074,0.0,-3.6528802855855607
20717,125.0,282.84988800465806
20907,360.0,347.88840730777184
371584,487.0,482.77949768060466
264494,0.0,-0.3321835275184605
237888,246.5,207.4052879135809
283847,0.0,0.5671462749255052
246244,347.0,339.8421610222774
41465,250.0,279.60054684740373
182601,0.0,0.5968095589672949
136448,233.0,224.09428659820531
51258,316.22,192.79895332328107
241243,200.0,185.59524656317194
5252,250.0,188.52411253819457
76841,466.5,465.11732113091045
230902,250.0,219.674683379466
100131,127.0,181.1095931792934
329575,125.0,145.8377339826714
216369,110.0,133.70933714105843
398599,231.8,232.00244263762784
213912,155.5,122.34380099810855
319301,150.0,42.8758169580232
226693,189.0,196.32965658422162
8355,597.5,580.7512868389066
214385,152.5,190.99623296095282
396991,535.95,441.92160189407974
214323,340.0,345.00641764284217
383247,160.0,124.69487503706554
118449,194.0,144.374881753069
243637,193.17,199.28273810489773
401622,412.5,535.169311704949
85764,699.5,683.8284964092668
401372,0.0,3.9267135596404716
41052,352.5,245.97491825581824
53825,90.0,149.27563947904272
155352,185.5,216.06775042599529
152916,350.0,334.1674566571751
84010,233.33,268.571273390613
95502,166.0,173.57820122153387
140436,135.0,137.1945195057552
403848,85.0,96.43284066835528
239114,125.0,183.11950890068883
271867,350.0,392.387744641067
46831,242.5,158.8660606381248
37838,171.61,142.91591347324928
424989,0.0,1.5891072980963041
249616,87.5,139.16803331647094
84566,481.0,479.7988376871248
409635,200.0,159.9824937790431
69788,268.64,260.0682324156866
383209,425.0,428.47516218383305
25805,350.0,334.486117618408
190229,450.0,434.00821471217483
94532,200.0,225.10732400467734
370910,75.0,83.22716047801556
849,350.0,284.3341452928069
131970,0.0,0.5028560375322311
28573,169.89,182.1951419225283
364367,199.8,128.64918675514673
57819,106.25,201.20334767394036
17698,212.0,164.98835441685682
192855,187.5,158.50952049524452
156003,225.0,206.01776049581665
239218,195.0,208.94751084865797
399121,145.0,119.39839629071632
327750,200.0,187.67743434556388
20290,120.0,153.76766943160442
216497,289.5,289.68688892145616
280092,225.0,218.6409341328926
94037,222.0,225.93470423594175
347514,500.0,493.22381008467454
364771,185.0,147.58707780707456
30962,525.0,563.2661754779792
583,175.0,148.71800837157633
127433,116.0,122.93582436941391
148874,340.8,307.51639045701353
286043,0.0,2.683932881441903
368466,200.0,137.0660402871739
4969,120.0,135.57851149412184
308898,366.0,350.4001576545514
155551,171.0,143.16705807552074
370256,0.0,7.791351170234372
323847,700.0,700.3242907100014
155678,336.25,304.6014985861952
364942,605.55,590.6675606180914
305010,635.0,670.7167502343184
147283,250.0,212.76191483065804
335019,0.0,3.4696719259913538
289335,101.85,103.46321496112742
218454,200.0,165.85123123683624
425542,0.0,0.0053865969200830414
324998,495.0,497.78401164293314
237694,185.0,170.58134038826427
3746,267.0,194.04008537206582
21252,150.0,193.8991487018644
389762,200.0,151.75435728029723
399282,449.4,435.24036500384005
9710,120.5,129.52365665455733
170520,367.5,341.27168014159787
51118,147.5,157.33294813936368
364329,368.0,347.6615551445225
413137,0.0,2.8039462252610075
176362,0.0,1.567764544330604
315914,100.0,95.56554169777483
40207,140.0,199.85479974684034
262015,114.0,157.59421289446422
398739,184.19,125.15065970417179
160983,705.0,691.1578560990694
168514,200.0,192.97239318114504
228046,200.0,175.83553446416906
135276,145.0,186.64481626481958
380377,110.0,107.72518677171249
156054,620.35,632.0234129615438
77463,254.73,223.60200342483887
168,450.0,235.54861219750532
152469,223.71,220.51518118912455
172283,105.0,120.78382776194833
406555,190.0,147.61908077203566
207457,250.0,181.4090572999764
417155,150.0,178.6734657143885
221387,50.0,131.23529011496802
219191,200.0,187.0884973670877
57430,470.0,450.45649634873246
138377,200.0,160.2986242615917
43621,75.0,122.12197190486903
152567,620.0,519.1680889000079
7432,597.88,579.8128811162838
243528,140.0,149.12182085173418
364659,592.5,562.5517420319562
286599,225.0,200.6222618037306
210043,249.7,215.71702638865656
116905,300.0,268.4789454194231
204440,141.0,113.19236307051317
303258,125.0,155.2736583156664
166744,190.0,172.03900933572635
119172,85.0,83.101758123522
247124,200.0,165.21301778884236
309080,0.0,0.9494360252293257
129738,170.0,156.64418412483528
415849,512.12,493.0255340280056
377527,135.0,119.6411374380325
214631,140.0,179.15944286611509
131516,110.0,126.24468365899787
360513,375.0,365.22995899388434
226238,200.0,176.21858897826777
273419,170.0,217.55439912960207
85907,115.0,161.9511536627314
179898,70.0,100.55428158406974
183265,282.5,266.17509773885985
175962,85.0,109.11562506793707
90194,100.0,179.62682012368447
251267,200.0,148.89497328478606
70531,137.0,151.1847336326066
7788,245.25,203.93395674913253
97005,310.0,238.40198854015804
324137,525.0,520.5057196819396
368753,0.0,-0.1533591722442625
395038,267.45,262.4042749966838
383800,160.0,111.20865275228674
74774,120.7,198.95568096074086
